Date,Open,High,Low,Close,Adj Close,Volume
2015-09-08,1.119000,1.158000,1.100000,1.100000,1.100000,15223
2015-09-09,1.100000,1.140000,1.070000,1.092000,1.092000,14032
2015-09-10,1.092000,1.094000,1.008000,1.050000,1.050000,35587
2015-09-11,1.050000,1.050000,0.835000,0.862500,0.862500,49352
2015-09-12,0.862500,0.999400,0.863100,0.922900,0.922900,19730
2015-09-13,0.922900,0.921800,0.800200,0.838100,0.838100,11751
2015-09-14,0.838100,0.844200,0.666800,0.784200,0.784200,17866
2015-09-15,0.784200,0.883100,0.773000,0.836500,0.836500,12595
2015-09-16,0.836500,0.900000,0.805000,0.805000,0.805000,17232
2015-09-17,0.805000,0.805000,0.736000,0.788900,0.788900,27501
2015-09-18,0.788900,0.788900,0.731000,0.760500,0.760500,10912
2015-09-19,0.760500,0.820000,0.734100,0.775500,0.775500,4441
2015-09-20,0.775500,0.846600,0.762200,0.846600,0.846600,10144
2015-09-21,0.846600,0.898400,0.783300,0.798900,0.798900,6547
2015-09-22,0.798900,0.829100,0.770200,0.814700,0.814700,15603
2015-09-23,0.814700,0.827500,0.780000,0.788100,0.788100,2585
2015-09-24,0.788100,0.797000,0.701000,0.721000,0.721000,23522
2015-09-25,0.721000,0.769000,0.600100,0.657600,0.657600,37197
2015-09-26,0.657600,0.751100,0.627400,0.686300,0.686300,2727
2015-09-27,0.686300,0.700000,0.613900,0.644200,0.644200,7865
2015-09-28,0.644200,0.642200,0.500800,0.517500,0.517500,15481
2015-09-29,0.517500,0.616400,0.501800,0.587700,0.587700,7428
2015-09-30,0.587700,0.668300,0.549500,0.658600,0.658600,7258
2015-10-01,0.658600,0.660000,0.571000,0.623400,0.623400,4699
2015-10-02,0.623400,0.623500,0.569000,0.603900,0.603900,2284
2015-10-03,0.603900,0.650000,0.609700,0.621000,0.621000,628
2015-10-04,0.621000,0.606600,0.589600,0.601200,0.601200,1347
2015-10-05,0.601200,0.602400,0.556900,0.557500,0.557500,4255
2015-10-06,0.557500,0.570900,0.539900,0.569600,0.569600,5846
2015-10-07,0.569600,0.570000,0.527000,0.546600,0.546600,2393
2015-10-08,0.546600,0.559800,0.527400,0.544400,0.544400,2814
2015-10-09,0.544400,0.613900,0.545000,0.580000,0.580000,4571
2015-10-10,0.580000,0.574000,0.552000,0.558100,0.558100,490
2015-10-11,0.558100,0.561900,0.540000,0.550300,0.550300,1973
2015-10-12,0.550300,0.575000,0.541200,0.555000,0.555000,524
2015-10-13,0.555000,0.633800,0.529900,0.535800,0.535800,6895
2015-10-14,0.535800,0.532500,0.410100,0.430700,0.430700,42538
2015-10-15,0.430700,0.506400,0.435600,0.490100,0.490100,2286
2015-10-16,0.490100,0.509100,0.458200,0.460000,0.460000,10846
2015-10-17,0.460000,0.491000,0.460000,0.480000,0.480000,14381
2015-10-18,0.480000,0.480000,0.450000,0.457800,0.457800,872
2015-10-19,0.457800,0.460000,0.427500,0.445300,0.445300,3549
2015-10-20,0.445300,0.449900,0.388900,0.390200,0.390200,13139
2015-10-21,0.390200,0.417100,0.360000,0.382800,0.382800,31305
2015-10-22,0.382800,0.589900,0.366200,0.526200,0.526200,24244
2015-10-23,0.526200,0.569500,0.450400,0.464300,0.464300,10903
2015-10-24,0.464300,0.513600,0.472000,0.513600,0.513600,3197
2015-10-25,0.513600,0.620000,0.510000,0.559700,0.559700,20478
2015-10-26,0.559700,0.673100,0.510000,0.673100,0.673100,19022
2015-10-27,0.673100,0.804500,0.608000,0.778000,0.778000,47024
2015-10-28,0.778000,0.970000,0.701000,0.927900,0.927900,57201
2015-10-29,0.927900,1.090000,0.860000,1.060000,1.060000,44965
2015-10-30,1.060000,1.210000,0.880100,0.945000,0.945000,84335
2015-10-31,0.945000,0.945000,0.800000,0.800000,0.800000,14976
2015-11-01,0.800000,0.977400,0.792000,0.970000,0.970000,23527
2015-11-02,0.970000,0.990000,0.860000,0.860000,0.860000,28487
2015-11-03,0.860000,0.968400,0.826500,0.901200,0.901200,38696
2015-11-04,0.901200,0.979800,0.704900,0.790300,0.790300,66042
2015-11-05,0.790300,0.899900,0.790600,0.832600,0.832600,13592
2015-11-06,0.832600,0.911500,0.801200,0.827200,0.827200,29987
2015-11-07,0.827200,0.880000,0.800000,0.846800,0.846800,29672
2015-11-08,0.846800,0.949900,0.847700,0.944900,0.944900,24740
2015-11-09,0.944900,1.023000,0.863800,0.937800,0.937800,81265
2015-11-10,0.937800,0.994300,0.860900,0.871900,0.871900,51321
2015-11-11,0.871900,0.876800,0.683000,0.736100,0.736100,71826
2015-11-12,0.736100,0.848600,0.722400,0.829800,0.829800,20566
2015-11-13,0.829800,0.846500,0.790700,0.839600,0.839600,17088
2015-11-14,0.839600,0.852200,0.813200,0.823500,0.823500,26500
2015-11-15,0.823500,0.858200,0.819200,0.854700,0.854700,9445
2015-11-16,0.854700,0.880300,0.832600,0.875100,0.875100,18480
2015-11-17,0.875100,0.966300,0.845100,0.936300,0.936300,55822
2015-11-18,0.936300,0.958700,0.862800,0.934500,0.934500,19519
2015-11-19,0.934500,0.940000,0.870000,0.888900,0.888900,19914
2015-11-20,0.888900,0.893800,0.847700,0.873800,0.873800,17156
2015-11-21,0.873800,0.935600,0.865000,0.917900,0.917900,12630
2015-11-22,0.917900,0.936800,0.899800,0.914000,0.914000,22706
2015-11-23,0.914000,0.915200,0.873500,0.896000,0.896000,9481
2015-11-24,0.896000,0.900300,0.852600,0.853500,0.853500,15671
2015-11-25,0.853500,0.854400,0.802900,0.824800,0.824800,28585
2015-11-26,0.824800,0.849900,0.751300,0.832800,0.832800,27769
2015-11-27,0.832800,0.857500,0.803000,0.830100,0.830100,14387
2015-11-28,0.830100,0.877400,0.804200,0.866200,0.866200,11498
2015-11-29,0.866200,0.878800,0.812200,0.825100,0.825100,10717
2015-11-30,0.825100,0.840500,0.805000,0.829900,0.829900,19184
2015-12-01,0.829900,0.916200,0.790000,0.820600,0.820600,31715
2015-12-02,0.820600,0.839000,0.780200,0.780300,0.780300,23649
2015-12-03,0.780300,0.830500,0.724200,0.755600,0.755600,31617
2015-12-04,0.755600,0.776800,0.731300,0.776400,0.776400,14323
2015-12-05,0.776400,0.803400,0.763400,0.785500,0.785500,7893
2015-12-06,0.785500,0.804500,0.763100,0.763100,0.763100,6805
2015-12-07,0.763100,0.771900,0.730800,0.731700,0.731700,9722
2015-12-08,0.731700,0.748300,0.720300,0.747200,0.747200,10944
2015-12-09,0.747200,0.755900,0.706100,0.719400,0.719400,13954
2015-12-10,0.719400,0.788400,0.713000,0.770100,0.770100,16402
2015-12-11,0.770100,0.815400,0.733700,0.814000,0.814000,15697
2015-12-12,0.814000,0.889200,0.780900,0.880200,0.880200,62955
2015-12-13,0.880200,0.885000,0.840000,0.860300,0.860300,14989
2015-12-14,0.860300,0.910600,0.861800,0.891000,0.891000,40912
2015-12-15,0.891000,0.929800,0.879000,0.920000,0.920000,30124
2015-12-16,0.920000,0.921200,0.888900,0.898900,0.898900,6011
2015-12-17,0.898900,0.905100,0.836700,0.860800,0.860800,27907
2015-12-18,0.860800,0.866100,0.832000,0.833300,0.833300,11336
2015-12-19,0.833300,0.844300,0.820300,0.826600,0.826600,18183
2015-12-20,0.826600,0.878200,0.815700,0.822600,0.822600,19932
2015-12-21,0.822600,0.835200,0.819500,0.819700,0.819700,51609
2015-12-22,0.819700,0.833300,0.796000,0.796000,0.796000,20259
2015-12-23,0.796000,0.799600,0.772100,0.778200,0.778200,10130
2015-12-24,0.778200,0.800900,0.773000,0.785500,0.785500,13757
2015-12-25,0.785500,0.878500,0.780700,0.790200,0.790200,24328
2015-12-26,0.790200,0.814500,0.775000,0.788200,0.788200,26279
2015-12-27,0.788200,0.783700,0.767100,0.782300,0.782300,10775
2015-12-28,0.782300,0.797400,0.760000,0.768900,0.768900,21729
2015-12-29,0.768900,0.803300,0.760300,0.783100,0.783100,14557
2015-12-30,0.783100,0.883800,0.783100,0.843400,0.843400,28731
2015-12-31,0.843400,0.884100,0.827100,0.853600,0.853600,16074
2016-01-01,0.853600,0.870500,0.851200,0.853400,0.853400,10007
2016-01-02,0.853400,0.885600,0.853400,0.856200,0.856200,7908
2016-01-03,0.856200,0.900800,0.855700,0.884800,0.884800,14687
2016-01-04,0.884800,0.897700,0.849600,0.883000,0.883000,33030
2016-01-05,0.883000,0.890000,0.855100,0.887900,0.887900,15252
2016-01-06,0.887900,0.889200,0.870300,0.876300,0.876300,16571
2016-01-07,0.876300,0.898300,0.867900,0.868600,0.868600,51377
2016-01-08,0.868600,0.906400,0.867100,0.896700,0.896700,37702
2016-01-09,0.896700,0.915700,0.881900,0.907600,0.907600,25726
2016-01-10,0.907600,0.918800,0.894100,0.910200,0.910200,23145
2016-01-11,0.910200,0.979700,0.910000,0.975600,0.975600,76384
2016-01-12,0.975600,1.188000,0.965400,1.077000,1.077000,150480
2016-01-13,1.077000,1.078000,0.993300,1.043000,1.043000,53964
2016-01-14,1.043000,1.085000,1.018000,1.069000,1.069000,24265
2016-01-15,1.069000,1.298000,1.011000,1.112000,1.112000,238447
2016-01-16,1.112000,1.228000,1.071000,1.134000,1.134000,112095
2016-01-17,1.134000,1.201000,1.112000,1.197000,1.197000,30550
2016-01-18,1.197000,1.425000,1.188000,1.288000,1.288000,203692
2016-01-19,1.288000,1.342000,1.198000,1.250000,1.250000,100261
2016-01-20,1.250000,1.561000,1.249000,1.411000,1.411000,175434
2016-01-21,1.411000,1.463000,1.360000,1.447000,1.447000,73617
2016-01-22,1.447000,1.463000,1.360000,1.396000,1.396000,59235
2016-01-23,1.396000,1.879000,1.390000,1.853000,1.853000,379200
2016-01-24,1.853000,2.199000,1.552000,1.998000,1.998000,469242
2016-01-25,1.998000,2.483000,1.871000,2.329000,2.329000,506402
2016-01-26,2.329000,2.639000,2.141000,2.141000,2.141000,470110
2016-01-27,2.141000,2.464000,2.031000,2.216000,2.216000,189494
2016-01-28,2.216000,2.459000,2.156000,2.300000,2.300000,139877
2016-01-29,2.300000,2.405000,2.155000,2.285000,2.285000,162479
2016-01-30,2.285000,2.403000,2.238000,2.255000,2.255000,116085
2016-01-31,2.255000,2.339000,2.012000,2.181000,2.181000,266100
2016-02-01,2.181000,2.190000,1.950000,2.040000,2.040000,210478
2016-02-02,2.040000,2.271000,1.961000,2.199000,2.199000,143189
2016-02-03,2.199000,2.319000,2.127000,2.296000,2.296000,160880
2016-02-04,2.296000,2.373000,2.198000,2.316000,2.316000,103098
2016-02-05,2.316000,2.366000,2.214000,2.271000,2.271000,100845
2016-02-06,2.271000,2.286000,2.209000,2.261000,2.261000,34915
2016-02-07,2.261000,2.699000,2.249000,2.602000,2.602000,366281
2016-02-08,2.602000,2.939000,2.590000,2.855000,2.855000,606467
2016-02-09,2.855000,3.340000,2.820000,3.317000,3.317000,1035526
2016-02-10,3.317000,4.322000,3.215000,3.925000,3.925000,1619279
2016-02-11,3.925000,5.202000,3.791000,5.143000,5.143000,1310566
2016-02-12,5.143000,5.680000,4.305000,4.850000,4.850000,1645095
2016-02-13,4.850000,5.053000,3.514000,4.596000,4.596000,1372921
2016-02-14,4.596000,4.883000,3.950000,4.532000,4.532000,450159
2016-02-15,4.532000,5.199000,4.451000,4.721000,4.721000,626849
2016-02-16,4.721000,4.851000,3.551000,3.816000,3.816000,788650
2016-02-17,3.816000,4.283000,3.118000,3.301000,3.301000,634474
2016-02-18,3.301000,4.205000,3.072000,3.851000,3.851000,696968
2016-02-19,3.851000,4.293000,3.800000,4.023000,4.023000,305024
2016-02-20,4.023000,4.256000,3.701000,3.864000,3.864000,313559
2016-02-21,3.864000,4.205000,3.800000,4.197000,4.197000,251064
2016-02-22,4.197000,5.114000,4.052000,5.064000,5.064000,784527
2016-02-23,5.064000,5.302000,4.842000,5.083000,5.083000,709983
2016-02-24,5.083000,5.668000,5.000000,5.562000,5.562000,476889
2016-02-25,5.562000,6.002000,4.903000,5.381000,5.381000,899287
2016-02-26,5.381000,5.671000,5.169000,5.402000,5.402000,594943
2016-02-27,5.402000,5.980000,5.402000,5.780000,5.780000,396588
2016-02-28,5.780000,5.955000,5.616000,5.861000,5.861000,343381
2016-02-29,5.861000,5.933000,5.524000,5.734000,5.734000,414376
2016-03-01,5.734000,7.781000,5.732000,6.935000,6.935000,1437107
2016-03-02,6.935000,7.983000,6.712000,7.757000,7.757000,1363969
2016-03-03,7.757000,9.502000,7.060000,8.698000,8.698000,2611505
2016-03-04,8.698000,9.280000,7.544000,9.128000,9.128000,1413342
2016-03-05,9.128000,10.810000,8.760000,10.060000,10.060000,2761357
2016-03-06,10.060000,10.600000,9.000000,10.000000,10.000000,2229775
2016-03-07,10.000000,10.400000,8.353000,8.611000,8.611000,2098553
2016-03-08,8.611000,9.197000,7.807000,8.850000,8.850000,1498668
2016-03-09,8.850000,10.860000,8.771000,10.710000,10.710000,1935482
2016-03-10,10.710000,11.000000,9.806000,9.980000,9.980000,1411407
2016-03-11,9.980000,10.460000,9.354000,10.030000,10.030000,1150841
2016-03-12,10.030000,12.170000,9.900000,11.930000,11.930000,2739342
2016-03-13,11.930000,13.590000,11.820000,13.420000,13.420000,2165728
2016-03-14,13.420000,13.500000,10.100000,11.260000,11.260000,3123179
2016-03-15,11.260000,11.970000,10.680000,11.660000,11.660000,1677203
2016-03-16,11.660000,12.300000,11.410000,11.550000,11.550000,1096393
2016-03-17,11.550000,11.550000,9.005000,9.738000,9.738000,2849230
2016-03-18,9.738000,9.927000,7.334000,9.548000,9.548000,3607333
2016-03-19,9.548000,9.987000,8.706000,9.268000,9.268000,1256805
2016-03-20,9.268000,9.666000,8.503000,9.002000,9.002000,768016
2016-03-21,9.002000,10.710000,8.836000,10.690000,10.690000,1687939
2016-03-22,10.690000,10.770000,9.625000,10.040000,10.040000,1603183
2016-03-23,10.040000,11.140000,9.885000,11.130000,11.130000,1175068
2016-03-24,11.130000,11.120000,9.663000,9.969000,9.969000,1558946
2016-03-25,9.969000,10.130000,9.357000,9.545000,9.545000,583253
2016-03-26,9.545000,10.020000,9.500000,9.875000,9.875000,330581
2016-03-27,9.875000,9.981000,9.000000,9.294000,9.294000,464057
2016-03-28,9.294000,10.510000,9.232000,10.370000,10.370000,1409917
2016-03-29,10.370000,10.700000,10.100000,10.470000,10.470000,885837
2016-03-30,10.470000,10.720000,10.110000,10.500000,10.500000,909488
2016-03-31,10.500000,10.900000,9.964000,10.040000,10.040000,2175623
2016-04-01,10.040000,10.400000,9.991000,10.210000,10.210000,1180264
2016-04-02,10.210000,10.270000,10.040000,10.200000,10.200000,285329
2016-04-03,10.200000,10.230000,10.050000,10.160000,10.160000,186764
2016-04-04,10.160000,10.190000,9.646000,9.760000,9.760000,706889
2016-04-05,9.760000,9.791000,8.882000,9.127000,9.127000,1062912
2016-04-06,9.127000,9.743000,8.963000,9.425000,9.425000,693358
2016-04-07,9.425000,9.450000,8.704000,8.856000,8.856000,584690
2016-04-08,8.856000,9.089000,8.366000,8.523000,8.523000,680385
2016-04-09,8.523000,8.828000,7.865000,8.029000,8.029000,764089
2016-04-10,8.029000,8.070000,6.461000,7.710000,7.710000,2067174
2016-04-11,7.710000,7.893000,6.833000,7.597000,7.597000,619524
2016-04-12,7.597000,7.608000,6.253000,6.598000,6.598000,1127994
2016-04-13,6.598000,7.699000,6.238000,7.173000,7.173000,1363977
2016-04-14,7.173000,7.895000,7.098000,7.501000,7.501000,629930
2016-04-15,7.501000,7.668000,7.191000,7.239000,7.239000,351274
2016-04-16,7.239000,7.630000,7.190000,7.571000,7.571000,187620
2016-04-17,7.571000,8.577000,7.553000,8.337000,8.337000,965409
2016-04-18,8.337000,8.440000,7.520000,7.875000,7.875000,856950
2016-04-19,7.875000,8.215000,7.568000,7.666000,7.666000,400108
2016-04-20,7.666000,7.840000,7.318000,7.570000,7.570000,372413
2016-04-21,7.570000,7.701000,7.100000,7.150000,7.150000,415365
2016-04-22,7.150000,7.340000,6.762000,6.926000,6.926000,425714
2016-04-23,6.926000,7.676000,6.869000,7.428000,7.428000,331279
2016-04-24,7.428000,7.544000,7.057000,7.120000,7.120000,327551
2016-04-25,7.120000,7.247000,6.451000,6.636000,6.636000,605842
2016-04-26,6.636000,6.773000,6.271000,6.620000,6.620000,370539
2016-04-27,6.620000,7.097000,6.482000,6.871000,6.871000,350770
2016-04-28,6.871000,6.946000,6.302000,6.436000,6.436000,339691
2016-04-29,6.436000,6.802000,6.346000,6.559000,6.559000,317964
2016-04-30,6.559000,8.242000,6.510000,7.640000,7.640000,1478020
2016-05-01,7.640000,7.859000,7.299000,7.653000,7.653000,468667
2016-05-02,7.653000,8.960000,7.639000,8.777000,8.777000,1380795
2016-05-03,8.777000,8.835000,8.050000,8.122000,8.122000,575159
2016-05-04,8.122000,8.744000,8.066000,8.198000,8.198000,389528
2016-05-05,8.198000,8.788000,8.107000,8.604000,8.604000,477740
2016-05-06,8.604000,8.795000,8.002000,8.157000,8.157000,618074
2016-05-07,8.157000,8.428000,8.114000,8.196000,8.196000,206969
2016-05-08,8.196000,8.452000,7.841000,8.343000,8.343000,327504
2016-05-09,8.343000,8.468000,8.093000,8.216000,8.216000,343540
2016-05-10,8.216000,8.496000,8.076000,8.226000,8.226000,258782
2016-05-11,8.226000,8.798000,8.228000,8.701000,8.701000,456452
2016-05-12,8.701000,9.249000,8.653000,8.919000,8.919000,932087
2016-05-13,8.919000,9.723000,8.795000,9.263000,9.263000,1281960
2016-05-14,9.263000,9.398000,8.560000,8.980000,8.980000,1145102
2016-05-15,8.980000,9.200000,8.725000,8.820000,8.820000,188945
2016-05-16,8.820000,10.120000,8.800000,9.793000,9.793000,1204466
2016-05-17,9.793000,11.000000,9.793000,10.750000,10.750000,1510990
2016-05-18,10.750000,12.610000,10.750000,11.720000,11.720000,3097036
2016-05-19,11.720000,13.040000,11.690000,13.040000,13.040000,2507603
2016-05-20,13.040000,13.390000,12.000000,12.310000,12.310000,2985463
2016-05-21,12.310000,12.590000,11.700000,12.500000,12.500000,1396541
2016-05-22,12.500000,12.770000,12.230000,12.680000,12.680000,930529
2016-05-23,12.680000,12.900000,11.900000,11.900000,11.900000,1913445
2016-05-24,11.900000,12.240000,10.670000,11.290000,11.290000,3047025
2016-05-25,11.290000,11.550000,10.600000,11.210000,11.210000,957728
2016-05-26,11.210000,11.590000,10.730000,11.150000,11.150000,803758
2016-05-27,11.150000,11.150000,9.349000,9.968000,9.968000,1984913
2016-05-28,9.968000,11.070000,9.250000,10.500000,10.500000,1394427
2016-05-29,10.500000,11.100000,10.140000,10.990000,10.990000,816546
2016-05-30,10.990000,11.500000,10.960000,11.270000,11.270000,663928
2016-05-31,11.270000,12.830000,11.250000,12.600000,12.600000,1944538
2016-06-01,12.600000,12.850000,12.010000,12.350000,12.350000,1483371
2016-06-02,12.350000,12.550000,12.120000,12.400000,12.400000,630912
2016-06-03,12.400000,12.440000,11.720000,12.170000,12.170000,1170470
2016-06-04,12.170000,12.280000,11.800000,12.050000,12.050000,509838
2016-06-05,12.050000,12.340000,11.920000,12.300000,12.300000,312829
2016-06-06,12.300000,12.400000,12.120000,12.300000,12.300000,333587
2016-06-07,12.300000,12.800000,12.170000,12.750000,12.750000,855055
2016-06-08,12.750000,12.990000,12.560000,12.700000,12.700000,646674
2016-06-09,12.700000,12.850000,12.620000,12.730000,12.730000,304343
2016-06-10,12.730000,12.810000,12.100000,12.390000,12.390000,801431
2016-06-11,12.390000,12.570000,12.160000,12.500000,12.500000,411732
2016-06-12,12.500000,13.940000,12.350000,13.940000,13.940000,2012515
2016-06-13,13.940000,15.600000,13.630000,15.600000,15.600000,2907144
2016-06-14,15.600000,17.250000,14.410000,16.730000,16.730000,4303245
2016-06-15,16.730000,16.860001,15.520000,16.500000,16.500000,1747496
2016-06-16,16.500000,18.580000,16.180000,18.400000,18.400000,2962416
2016-06-17,18.400000,19.090000,10.510000,13.790000,13.790000,11647829
2016-06-18,13.790000,13.800000,9.000000,10.050000,10.050000,7448883
2016-06-19,10.050000,11.820000,9.202000,10.950000,10.950000,3252727
2016-06-20,10.950000,11.000000,9.250000,10.400000,10.400000,2232315
2016-06-21,10.400000,11.480000,9.971000,11.400000,11.400000,2854606
2016-06-22,11.400000,14.190000,11.330000,11.780000,11.780000,10380286
2016-06-23,11.780000,12.540000,11.110000,11.970000,11.970000,2981493
2016-06-24,11.970000,13.720000,11.920000,12.990000,12.990000,2361866
2016-06-25,12.990000,13.260000,12.700000,13.050000,13.050000,908084
2016-06-26,13.050000,13.140000,12.360000,12.560000,12.560000,967703
2016-06-27,12.560000,13.000000,12.560000,12.740000,12.740000,642052
2016-06-28,12.740000,12.790000,10.290000,11.080000,11.080000,3244793
2016-06-29,11.080000,11.790000,10.530000,11.530000,11.530000,1390001
2016-06-30,11.530000,11.530000,11.010000,11.250000,11.250000,859798
2016-07-01,11.250000,11.300000,10.510000,11.100000,11.100000,761348
2016-07-02,11.100000,11.120000,10.720000,10.940000,10.940000,261796
2016-07-03,10.940000,10.950000,10.400000,10.650000,10.650000,565069
2016-07-04,10.650000,10.710000,9.943000,10.250000,10.250000,974114
2016-07-05,10.250000,10.330000,8.550000,9.619000,9.619000,3009591
2016-07-06,9.619000,10.380000,9.333000,9.500000,9.500000,1247974
2016-07-07,9.500000,9.600000,8.891000,9.199000,9.199000,1057407
2016-07-08,9.199000,10.650000,9.000000,10.360000,10.360000,1993790
2016-07-09,10.360000,10.590000,9.800000,9.921000,9.921000,706261
2016-07-10,9.921000,10.100000,9.788000,9.989000,9.989000,193483
2016-07-11,9.989000,9.989000,9.260000,9.549000,9.549000,705137
2016-07-12,9.549000,9.826000,9.452000,9.580000,9.580000,329090
2016-07-13,9.580000,9.667000,9.400000,9.469000,9.469000,157604
2016-07-14,9.469000,10.680000,9.450000,10.460000,10.460000,1378479
2016-07-15,10.460000,11.400000,10.390000,10.850000,10.850000,1563285
2016-07-16,10.850000,10.940000,10.590000,10.610000,10.610000,484798
2016-07-17,10.610000,10.650000,9.967000,10.190000,10.190000,628901
2016-07-18,10.190000,10.590000,9.902000,9.980000,9.980000,635126
2016-07-19,9.980000,10.980000,9.929000,10.650000,10.650000,793755
2016-07-20,10.650000,12.080000,10.350000,11.410000,11.410000,2806698
2016-07-21,11.410000,11.580000,10.700000,11.400000,11.400000,1296573
2016-07-22,11.400000,13.590000,11.380000,13.450000,13.450000,3704968
2016-07-23,13.450000,13.750000,12.910000,13.050000,13.050000,1625753
2016-07-24,13.050000,13.200000,11.170000,11.450000,11.450000,3423171
2016-07-25,11.450000,12.570000,11.450000,12.450000,12.450000,2449541
2016-07-26,12.450000,12.550000,10.440000,10.810000,10.810000,3682608
2016-07-27,10.810000,12.130000,10.640000,11.840000,11.840000,2339353
2016-07-28,11.840000,11.840000,11.230000,11.580000,11.580000,866293
2016-07-29,11.580000,11.610000,11.210000,11.510000,11.510000,485463
2016-07-30,11.510000,11.510000,11.160000,11.170000,11.170000,238104
2016-07-31,11.170000,11.220000,10.260000,10.550000,10.550000,1114385
2016-08-01,10.550000,10.740000,7.950000,9.662000,9.662000,1740515
2016-08-02,9.662000,9.855000,6.547000,7.366000,7.366000,4928306
2016-08-03,7.366000,9.420000,7.350000,9.200000,9.200000,2571546
2016-08-04,9.200000,10.360000,9.070000,10.090000,10.090000,1671953
2016-08-05,10.090000,10.250000,9.700000,9.946000,9.946000,596133
2016-08-06,9.946000,9.970000,9.262000,9.970000,9.970000,510352
2016-08-07,9.970000,10.100000,9.700000,9.983000,9.983000,498604
2016-08-08,9.983000,10.290000,9.854000,10.280000,10.280000,351844
2016-08-09,10.280000,11.300000,10.160000,11.050000,11.050000,1486843
2016-08-10,11.050000,11.250000,10.730000,11.010000,11.010000,1246967
2016-08-11,11.010000,11.020000,10.410000,10.480000,10.480000,664069
2016-08-12,10.480000,10.880000,10.410000,10.540000,10.540000,347433
2016-08-13,10.540000,10.610000,10.290000,10.340000,10.340000,248040
2016-08-14,10.340000,10.530000,9.900000,10.030000,10.030000,417182
2016-08-15,10.030000,10.140000,9.812000,10.050000,10.050000,248754
2016-08-16,10.050000,10.280000,9.710000,9.930000,9.930000,378142
2016-08-17,9.930000,9.960000,9.510000,9.541000,9.541000,289805
2016-08-18,9.541000,9.820000,9.500000,9.500000,9.500000,257268
2016-08-19,9.500000,9.600000,9.400000,9.501000,9.501000,152700
2016-08-20,9.501000,10.080000,9.501000,10.050000,10.050000,264947
2016-08-21,10.050000,10.050000,9.671000,9.900000,9.900000,163396
2016-08-22,9.900000,10.120000,9.757000,9.862000,9.862000,226205
2016-08-23,9.862000,9.955000,9.600000,9.765000,9.765000,296980
2016-08-24,9.765000,9.971000,9.729000,9.780000,9.780000,142595
2016-08-25,9.780000,10.080000,9.780000,10.040000,10.040000,240224
2016-08-26,10.040000,10.150000,9.900000,10.060000,10.060000,288676
2016-08-27,10.060000,10.090000,9.952000,9.970000,9.970000,63494
2016-08-28,9.970000,9.982000,9.748000,9.748000,9.748000,146874
2016-08-29,9.748000,9.980000,9.612000,9.780000,9.780000,162518
2016-08-30,9.780000,10.120000,9.755000,10.070000,10.070000,314008
2016-08-31,10.070000,10.400000,9.919000,10.360000,10.360000,333675
2016-09-01,10.360000,11.250000,10.290000,10.850000,10.850000,1096688
2016-09-02,10.850000,11.050000,10.510000,10.790000,10.790000,490253
2016-09-03,10.790000,11.030000,10.280000,10.480000,10.480000,381157
2016-09-04,10.480000,10.550000,10.200000,10.410000,10.410000,265714
2016-09-05,10.410000,10.630000,10.330000,10.530000,10.530000,223122
